line,label
"USB_DIR_OUT|USB_TYPE_VENDOR|USB_RECIP_INTERFACE,",1
"sizeof(hconf),",1
1000);,1
"dev_err(&intf->dev, ""Couldn't send data format (err=%d)\n"",",1
rc);,1
"usb_rcvctrlpipe(interface_to_usbdev(intf), 0),",1
"GS_USB_BREQ_DEVICE_CONFIG,",1
"USB_DIR_IN|USB_TYPE_VENDOR|USB_RECIP_INTERFACE,",1
"sizeof(dconf),",1
"dev_err(&intf->dev, ""Couldn't get device config: (err=%d)\n"",",1
icount = dconf.icount + 1;,1
"dev_info(&intf->dev, ""Configuring for %d interfaces\n"", icount);",1
if (icount > GS_MAX_INTF) {,1
"Chunk::Chunk( ContainerChunk* parent, RIFF_MetaHandler* handler, bool skip, ChunkType c )",1
XMP_Int64 chunkEnd = this->oldPos + this->oldSize;,1
"XMP_Throw ( ""Bad RIFF chunk size"", kXMPErr_BadFileFormat );",1
"void _xml_endElementHandler(void *userData, const XML_Char *name)",1
char *tag_name;,1
if (parser->endElementHandler) {,1
args[1] = _xml_string_zval(((char *) tag_name) + parser->toffset);,1
zval_ptr_dtor(&retval);,1
zval *tag;,1
"add_assoc_string(*(parser->ctag),""type"",""complete"",1);",1
MAKE_STD_ZVAL(tag);,1
"const GURL& url, NPReason reason, intptr_t notify_data) {",1
"instance_id_, url, reason, notify_data));",1
IMPEG2D_ERROR_CODES_T impeg2d_dec_pic_ext_data(dec_state_t *ps_dec),1
"u4_start_code   = impeg2d_bit_stream_nxt(ps_stream,EXT_ID_LEN);",1
OMX_ERRORTYPE omx_vdec::update_portdef(OMX_PARAM_PORTDEFINITIONTYPE *portDefn),1
portDefn->nBufferCountMin    = drv_ctx.ip_buf.mincount;,1
portDefn->nBufferCountActual = drv_ctx.op_buf.actualcount;,1
bool AppCacheBackendImpl::MarkAsForeignEntry(,1
"int host_id,",1
"const GURL& document_url,",1
int64 cache_document_was_loaded_from) {,1
AppCacheHost* host = GetHost(host_id);,1
if (!host),1
"int CIFSFindNext(const int xid, struct cifs_tcon *tcon,",1
pSMB->MaxParameterCount = cpu_to_le16(8);,1
cpu_to_le16(CIFSMaxBufSize / sizeof(FILE_UNIX_INFO));,1
"static sk_sp<SkImage> flipSkImageVertically(SkImage* input,",1
size_t height = static_cast<size_t>(input->height());,1
"SkImageInfo info = SkImageInfo::MakeN32(input->width(), input->height(),",1
(alphaOp == PremultiplyAlpha),1
? kPremul_SkAlphaType,1
size_t imageRowBytes = width * info.bytesPerPixel();,1
"RefPtr<Uint8Array> imagePixels = copySkImageData(input, info);",1
if (!imagePixels),1
size_t bottomFirstElement = (height - 1 - i) * imageRowBytes;,1
"std::swap_ranges(imagePixels->data() + topFirstElement,",1
"imagePixels->data() + topLastElement,",1
imagePixels->data() + bottomFirstElement);,1
"return newSkImageFromRaster(info, std::move(imagePixels), imageRowBytes);",1
static int mct_u232_port_probe(struct usb_serial_port *port),1
if (!priv),1
priv->read_urb->context = port;,1
spnego_gss_verify_mic(,1
"const gss_buffer_t token_buffer,",1
"msg_buffer,",1
bool ComponentControllerImpl::BindToRequest(,1
controller_request) {,1
if (!url_.is_valid()) {,1
controller_binding_.Bind(std::move(controller_request));,1
frame_->GetNavigationController(navigation_controller_.NewRequest());,1
view_provider_binding_ = std::make_unique<,1
if (context_.get() && context_->network_delegate()) {,1
url_);,1
if (enable),1
"static int rndis_set_response(USBNetState *s,",1
if (!resp),1
"bufoffs + (uint8_t *) buf, buflen);",1
"int start, int count) {",1
removed_count_++;,1
"static int sctp_wait_for_sndbuf(struct sctp_association *asoc, long *timeo_p,",1
"pr_debug(""%s: asoc:%p, timeo:%ld, msg_len:%zu\n"", __func__, asoc,",1
if (!*timeo_p),1
goto do_interrupted;,1
sctp_association_put(asoc);,1
"static int open_url(AVFormatContext *s, AVIOContext **pb, const char *url,",1
if (!proto_name),1
"cmsBool  CMSEXPORT cmsAppendNamedColor(cmsNAMEDCOLORLIST* NamedColorList,",1
cmsUInt32Number i;,1
if (!GrowNamedColorList(NamedColorList)) return FALSE;,1
for (i=0; i < 3; i++),1
sizeof(NamedColorList ->List[NamedColorList ->nColors].Name));,1
NamedColorList ->List[NamedColorList ->nColors].Name[0] = 0;,1
void LockScreenMediaControlsView::OnMouseEntered(const ui::MouseEvent& event) {,1
void pid_ns_release_proc(struct pid_namespace *ns),1
mntput(ns->proc_mnt);,1
void ClientSession::OnConnectionFailed(,1
protocol::ConnectionToClient* connection) {,1
"DCHECK_EQ(connection_.get(), connection);",1
"bool HpackDecoder::DecodeNextLiteralHeader(HpackInputStream* input_stream,",1
"HandleHeaderRepresentation(name, value);",1
void DXVAVideoDecodeAccelerator::Decode(,1
"PLATFORM_FAILURE,);",1
RETURN_AND_NOTIFY_ON_FAILURE(,1
static bool has_byte(const eager_reader_t *reader) {,1
FD_ZERO(&read_fds);,1
timeout.tv_sec = 0;,1
set_hunkmax (void),1
p_line = (char **) malloc (hunkmax * sizeof *p_line);,1
p_len = (size_t *) malloc (hunkmax * sizeof *p_len);,1
p_Char = malloc (hunkmax * sizeof *p_Char);,1
RequestGlobalMemoryDump(,1
"MemoryDumpLevelOfDetail::VM_REGIONS_ONLY_FOR_HEAP_PROFILER, {}, callback);",1
void NetworkHandler::ClearBrowserCache(,1
remover->RemoveAndReply(,1
"base::Time(), base::Time::Max(),",1
"content::BrowsingDataRemover::DATA_TYPE_CACHE,",1
"content::BrowsingDataRemover::ORIGIN_TYPE_UNPROTECTED_WEB,",1
"build_unc_path_to_root(const struct smb_vol *vol,",1
"char *full_path, *pos;",1
"unsigned int unc_len = strnlen(vol->UNC, MAX_TREE_SIZE + 1);",1
if (full_path == NULL),1
"strncpy(full_path, vol->UNC, unc_len);",1
"strncpy(pos, vol->prepath, pplen);",1
"static void sctp_close(struct sock *sk, long timeout)",1
"asoc = list_entry(pos, struct sctp_association, asocs);",1
"unaligned_panic(""Kernel does fpu/atomic """,1
"OMX_ERRORTYPE SoftVPXEncoder::internalSetParameter(OMX_INDEXTYPE index,",1
const OMX_PTR param) {,1
(const OMX_VIDEO_PARAM_BITRATETYPE *)param);,1
(const OMX_VIDEO_PARAM_VP8TYPE *)param);,1
(const OMX_VIDEO_PARAM_ANDROID_VP8ENCODERTYPE *)param);,1
"return SoftVideoEncoderOMXComponent::internalSetParameter(index, param);",1
IMPEG2D_ERROR_CODES_T impeg2d_dec_seq_ext_data(dec_state_t *ps_dec),1
if(u4_start_code == USER_DATA_START_CODE),1
case SEQ_SCALABLE_EXT_ID:,1
"unsigned long nr_segs, loff_t ppos)",1
ssize_t chars;,1
if (!pipe->readers) {,1
"send_sig(SIGPIPE, current, 0);",1
ret = -EPIPE;,1
chars = total_len & (PAGE_SIZE-1); /* size of the last buffer */,1
if (pipe->nrbufs && chars != 0) {,1
int lastbuf = (pipe->curbuf + pipe->nrbufs - 1) &,1
(pipe->buffers - 1);,1
struct pipe_buffer *buf = pipe->bufs + lastbuf;,1
const struct pipe_buf_operations *ops = buf->ops;,1
int offset = buf->offset + buf->len;,1
assert(m_count == 0);,1
if (m_preload_count >= cue_points_size) {,1
const long n = (cue_points_size <= 0) ? 2048 : 2 * cue_points_size;,1
CuePoint** const qq = new CuePoint* [n];,1
CuePoint** q = qq;  // beginning of target,1
CuePoint** p = m_cue_points;  // beginning of source,1
CuePoint** const pp = p + m_preload_count; // end of source,1
"int ppp_register_net_channel(struct net *net, struct ppp_channel *chan)",1
pch->chan_net = net;,1
spin_lock_init(&pch->downl);,1
void InitOnIOThread(const std::string& mime_type) {,1
PluginServiceImpl* plugin_service = PluginServiceImpl::GetInstance();,1
std::vector<WebPluginInfo> plugins;,1
plugin_service->GetPluginInfoArray(,1
plugin_path = plugins[0].path;,1
remove_start_time_ = base::Time::Now();,1
is_removing_ = true;,1
AddRef();,1
"void GM2TabStyle::PaintTab(gfx::Canvas* canvas, const SkPath& clip) const {",1
int active_tab_y_inset = 0;,1
active_tab_fill_id = IDR_THEME_TOOLBAR;,1
"PaintTabBackground(canvas, true /* active */, active_tab_fill_id,",1
const float throb_value = GetThrobValue();,1
bool PulseAudioMixer::InitThread() {,1
"static bool blk_kick_flush(struct request_queue *q, struct blk_flush_queue *fq)",1
fq->flush_pending_since + FLUSH_PENDING_TIMEOUT)),1
* be in flight at the same time.,1
"kAllocatorMemorySize, 0, ""HistogramAllocatorTest"");",1
"void Segment::PreloadCluster(Cluster* pCluster, ptrdiff_t idx) {",1
Cluster** q = m_clusters + count;,1
"void Splash::scaleMaskYdXu(SplashImageMaskSource src, void *srcData,",1
"pixBuf = (Guint *)gmallocn(srcWidth, sizeof(int));",1
xt = 0;,1
static int check_line_charstring(void),1
while (isspace(*p)),1
void SelectionEditor::NodeChildrenWillBeRemoved(ContainerNode& container) {,1
static v8::Handle<v8::Value> voidMethodWithArgsCallback(const v8::Arguments& args),1
"EXCEPTION_BLOCK(TestObj*, objArg, V8TestObj::HasInstance(MAYBE_MISSING_PARAMETER(args, 2, DefaultIsUndefined)) ? V8TestObj::toNative(v8::Handle<v8::Object>::Cast(MAYBE_MISSING_PARAMETER(args, 2, DefaultIsUndefined))) : 0);",1
"void CtcpHandler::handleTime(CtcpType ctcptype, const QString &prefix, const QString &target, const QString &param) {",1
"reply(nickFromMask(prefix), ""TIME"", QDateTime::currentDateTime().toString());",1
.arg(nickFromMask(prefix)).arg(param));,1
"fbCompositeGeneral (CARD8	op,",1
"PicturePtr	pSrc,",1
"PicturePtr	pMask,",1
"PicturePtr	pDst,",1
"INT16	xSrc,",1
"INT16	ySrc,",1
"INT16	xMask,",1
"INT16	yMask,",1
"INT16	xDst,",1
"INT16	yDst,",1
"CARD16	width,",1
CARD16	height),1
"static Maybe<bool> IncludesValueImpl(Isolate* isolate,",1
"uint32_t entry = GetEntryForIndexImpl(isolate, *object, *parameter_map, k,",1
DCHECK(it.IsFound());,1
"allocate(struct file *file, int allocate_idat)",1
if (allocate_idat),1
"IDAT_init(&control->idat, file);",1
"<< ""Error: 4x4 FHT/IHT has an individual round trip error > 1"";",1
"<< ""Error: 4x4 FHT/IHT has average round trip error > 1 per block"";",1
float SVGLayoutSupport::calculateScreenFontSizeScalingFactor(const LayoutObject* layoutObject),1
ASSERT(layoutObject);,1
AffineTransform ctm = deprecatedCalculateTransformToLayer(layoutObject) * SubtreeContentTransformScope::currentContentTransformation();,1
"UNCURL_EXPORT int32_t uncurl_ws_accept(struct uncurl_conn *ucc, char **origins, int32_t n_origins)",1
if (e != UNCURL_OK) return e;,1
char *origin = NULL;,1
"if (strstr(origin, origins[x])) {origin_ok = true; break;}",1
"e = uncurl_get_header_str(ucc, ""Sec-WebSocket-Key"", &sec_key);",1
"uncurl_set_header_str(ucc, ""Sec-WebSocket-Accept"", accept_key);",1
"int tok, const char *next, const char **nextPtr, XML_Bool haveMore) {",1
static const XML_Char atypeNMTOKENS[],1
void PrintViewManager::RenderFrameDeleted(,1
content::RenderFrameHost* render_frame_host) {,1
print_preview_state_ = NOT_PREVIEWING;,1
WebContentsImpl::WebContentsImpl(BrowserContext* browser_context),1
"upload_position_(0),",1
"fullscreen_widget_routing_id_(MSG_ROUTING_NONE),",1
OVS_REQUIRES(ofproto_mutex),1
eviction_group_add_rule(rule);,1
actions->ofpacts_len) {,1
"Blob::Blob(const KURL& srcURL, const String& type, long long size)",1
: m_type(type),1
", m_size(size)",1
"MagickExport void *AcquireAlignedMemory(const size_t count,const size_t quantum)",1
memory=NULL;,1
void NaClProcessHost::OnProcessLaunched() {,1
base::FileUtilProxy::CreateOrOpenCallback* callback =,1
XOpenDevice(,1
register long rlen;	/* raw length */,1
XDevice *dev;,1
"if (_XiCheckExtInit(dpy, XInput_Initial_Release, info) == -1)",1
req->reqType = info->codes->major_opcode;,1
"if (!_XReply(dpy, (xReply *) & rep, 0, xFalse)) {",1
return (XDevice *) NULL;,1
if (dev) {,1
"z_check_file_permissions(gs_memory_t *mem, const char *fname, const int len, const char *permission)",1
i_ctx_t *i_ctx_p = get_minst_from_memory(mem)->i_ctx_p;,1
gs_parsed_file_name_t pname;,1
"const char *permitgroup = permission[0] == 'r' ? ""PermitFileReading"" : ""PermitFileWriting"";",1
"int code = gs_parse_file_name(&pname, fname, len, imemory);",1
"code = check_file_permissions(i_ctx_p, fname, len, permitgroup);",1
inline void update_rq_clock(struct rq *rq),1
u64 irq_time;,1
rq->clock_task = rq->clock - irq_time;,1
"struct sk_buff *nf_ct_frag6_gather(struct sk_buff *skb, u32 user)",1
struct nf_ct_frag6_queue *fq;,1
"int fhoff, nhoff;",1
struct sk_buff *ret_skb = NULL;,1
"pr_debug(""payload len = 0\n"");",1
"if (find_prev_fhdr(skb, &prevhdr, &nhoff, &fhoff) < 0)",1
"clone = skb_clone(skb, GFP_ATOMIC);",1
"pr_debug(""Can't clone skb\n"");",1
NFCT_FRAG6_CB(clone)->orig = skb;,1
"pr_debug(""message is too short.\n"");",1
"skb_set_transport_header(clone, fhoff);",1
fhdr = (struct frag_hdr *)skb_transport_header(clone);,1
nf_ct_frag6_evictor();,1
if (fq == NULL) {,1
"int jas_matrix_resize(jas_matrix_t *matrix, int numrows, int numcols)",1
size = numrows * numcols;,1
if (size > matrix->datasize_ || numrows > matrix->maxrows_) {,1
xfs_iget_cache_miss(,1
"struct xfs_mount	*mp,",1
"struct xfs_perag	*pag,",1
"xfs_trans_t		*tp,",1
"xfs_ino_t		ino,",1
"struct xfs_inode	**ipp,",1
"int			flags,",1
int			lock_flags),1
struct xfs_inode	*ip;,1
int			error;,1
"xfs_agino_t		agino = XFS_INO_TO_AGINO(mp, ino);",1
int			iflags;,1
"ip = xfs_inode_alloc(mp, ino);",1
if (!ip),1
"error = xfs_iread(mp, tp, ip, flags);",1
goto out_destroy;,1
if (!xfs_inode_verify_forks(ip)) {,1
error = -EFSCORRUPTED;,1
trace_xfs_iget_miss(ip);,1
* the check we didn't find a free inode.,1
error = -ENOENT;,1
* Preload the radix tree so we can insert safely under the,1
* write spinlock. Note that we cannot sleep inside the preload,1
"* region. Since we can be called from transaction context, don't",1
* recurse into the file system.,1
if (radix_tree_preload(GFP_NOFS)) {,1
error = -EAGAIN;,1
PHP_FUNCTION(pg_trace),1
id = PGG(default_link);,1
"stream = php_stream_open_wrapper(z_filename, mode, REPORT_ERRORS, NULL);",1
"comics_check_decompress_command	(gchar          *mime_type,",1
"gchar *std_out, *std_err;",1
* included in shared-mime-info */,1
* decompress-only client for Linux called unrar. Another,1
* some lines for disambiguation. Sorry for the added the,1
* */,1
/* We only use std_err to avoid printing useless error,1
"comics_document->selected_command,",1
"g_propagate_error (error, err);",1
* doesn't have a way to return 0 without involving an,1
comics_document->command_usage = RARLABS;,1
g_free (std_err);,1
"header_read (SF_PRIVATE *psf, void *ptr, int bytes)",1
{	int count = 0 ;,1
{	int most ;,1
if (count != bytes - (int) (psf->headend - psf->headindex)),1
"{	psf_log_printf (psf, ""Error : psf_fread returned short count.\n"") ;",1
return count ;,1
psf->headend += count ;,1
psf->headindex += bytes ;,1
return bytes ;,1
} /* header_read */,1
if (data.GetURLAndTitle(,1
return ui::DragDropTypes::DRAG_COPY;,1
"TIFFError("""", ""TIFF scanline size is zero!"");",1
(unsigned long)stripsize);,1
if (!program || isContextLost()),1
return ContextGL()->IsProgram(program->Object());,1
"static ssize_t read_and_process_frames(struct audio_stream_in *stream, void* buffer, ssize_t frames_num)",1
struct stream_in *in = (struct stream_in *)stream;,1
ssize_t frames_wr = 0; /* Number of frames actually read */,1
size_t bytes_per_sample = audio_bytes_per_sample(stream->common.get_format(&stream->common));,1
/* Additional channels might be added on top of main_channels:,1
* - aux_channels (by processing effects),1
* - extra channels due to HW limitations,1
"* In case of additional channels, we cannot work inplace",1
size_t src_channels = in->config.channels;,1
size_t dst_channels = audio_channel_count_from_in_mask(in->main_channels);,1
size_t src_buffer_size = frames_num * src_channels * bytes_per_sample;,1
#ifdef PREPROCESSING_ENABLED,1
if (has_processing) {,1
/* since all the processing below is done in frames and using the config.channels,1
"* as the number of channels, no changes is required in case aux_channels are present */",1
while (frames_wr < frames_num) {,1
if (frames_rd < 0) {,1
frames_wr = frames_rd;,1
in->proc_buf_frames += frames_rd;,1
/* in_buf.frameCount and out_buf.frameCount indicate respectively,1
* the maximum number of frames to be consumed and produced by process() */,1
in_buf.s16 = in->proc_buf_in;,1
out_buf.s16 = (int16_t *)proc_buf_out + frames_wr * in->config.channels;,1
void RunExtremalCheck() {,1
"<< ""Error: Extremal 8x8 FDCT/IDCT or FHT/IHT has""",1
"<< ""an individual roundtrip error > 1"";",1
"<< ""Error: Extremal 8x8 FDCT/IDCT or FHT/IHT has average""",1
"<< "" roundtrip error > 1/5 per block"";",1
static v8::Handle<v8::Value> itemCallback(const v8::Arguments& args),1
if ((total >= 0) && ((total - pos) < 5)),1
void FrameLoader::ReplaceDocumentWhileExecutingJavaScriptURL(,1
"UseCounter::Count(*document, WebFeature::kReplaceDocumentViaJavaScriptURL);",1
frame_->DetachChildren();,1
"DataPipeConsumerDispatcher::Deserialize(const void* data,",1
"if (node_controller->node()->GetPort(ports[0], &port) != ports::OK)",1
return callback_;,1
"unsigned int cmd, unsigned long arg)",1
void __user *user_ptr = NULL;,1
if (NULL == mbuf),1
* unused up to here).,1
size_t hostname_length = hostname.length() - (hostname.back() == '.' ? 1 : 0);,1
"if (lgc_letters_n_ascii_.span(ustr_host, 0, USET_SPAN_CONTAINED) ==",1
transliterator_.get()->transliterate(ustr_host);,1
icu::UnicodeString ustr_skeleton;,1
"uspoof_getSkeletonUnicodeString(checker_, 0, ustr_host, ustr_skeleton,",1
&status);,1
"static rsRetVal createSocket(instanceConf_t* info, void** sock) {",1
"zmq_strerror(errno),info->type);",1
"if (info->sndTimeout > -1)      zsocket_set_sndtimeo(*sock, info->sndTimeout);",1
"if (info->ipv4Only > -1)        zsocket_set_ipv4only(*sock, info->ipv4Only);",1
if (rv == -1) {,1
const FrameLoadRequest& request) {,1
event = event->UnderlyingEvent();,1
if (event->IsMouseEvent()) {,1
MouseEvent* mouse_event = ToMouseEvent(event);,1
NavigationPolicyFromMouseEvent(,1
"mouse_event->button(), mouse_event->ctrlKey(), mouse_event->shiftKey(),",1
"mouse_event->altKey(), mouse_event->metaKey(), &policy);",1
} else if (event->IsKeyboardEvent()) {,1
KeyboardEvent* key_event = ToKeyboardEvent(event);,1
"NavigationPolicyFromMouseEvent(0, key_event->ctrlKey(),",1
"key_event->shiftKey(), key_event->altKey(),",1
"key_event->metaKey(), &policy);",1
} else if (event->IsGestureEvent()) {,1
GestureEvent* gesture_event = ToGestureEvent(event);,1
"0, gesture_event->ctrlKey(), gesture_event->shiftKey(),",1
"gesture_event->altKey(), gesture_event->metaKey(), &policy);",1
void cipso_v4_req_delattr(struct request_sock *req),1
struct inet_request_sock *req_inet;,1
req_inet = inet_rsk(req);,1
local_state->ClearPref(prefs::kVariationsPermutedEntropyCache);,1
static void Sp_replace_regexp(js_State *J),1
for (x = 0; m.sub[x].sp; ++x) /* arg 0..x: substring and subexps that matched */,1
"case '\'': js_puts(J, &sb, s + n); break;",1
void BrowserProcessMainImpl::Shutdown() {,1
"CHECK_NE(state_, STATE_SHUTTING_DOWN);",1
MessagePump::Get()->Stop();,1
browser_main_runner_.reset();,1
BrowserContext::AssertNoContextsExist();,1
main_delegate_.reset();,1
state_ = STATE_SHUTDOWN;,1
BrowserProcessMain::~BrowserProcessMain() {},1
static bool g_initialized = false;,1
if (g_initialized) {,1
g_initialized = true;,1
"if (IsEnvironmentOptionEnabled(""SINGLE_PROCESS"", env.get())) {",1
if (!model.empty()) {,1
g_process_model = PROCESS_MODEL_MULTI_PROCESS;,1
g_process_model = PROCESS_MODEL_SINGLE_PROCESS;,1
g_process_model = PROCESS_MODEL_PROCESS_PER_SITE_INSTANCE;,1
JSValue JSDirectoryEntry::getDirectory(ExecState* exec),1
"PHP_METHOD(Phar, createDefaultStub)",1
"if (zend_parse_parameters(ZEND_NUM_ARGS(), ""|ss"", &index, &index_len, &webindex, &webindex_len) == FAILURE) {",1
kSRTElevationAsNeededGroup;,1
*mask;,1
mask=(Image *) NULL;,1
const char,1
"Ignore mask that is not a user supplied layer mask, if the mask is",1
"option=GetImageOption(image_info,""psd:preserve-opacity-mask"");",1
"mask=CloneImage(image,layer_info->mask.page.width,",1
"SetImageType(mask,GrayscaleType,exception);",1
